"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","leaf_number","panicle_number","tiller_height","tiller_number","basal_circumference","dead_percent","green_percent","leaf_number_dead","leaf_number_green"
211,"DR15",2015,"dry","06",50623,"RIL_004","null",17.3283193921652,177.208813439851,16.9797923481364,0.0743426620274211,251.326517308098,1.5927003767092,20.4333009482388,13.1742606386268,-12.776310038803,31.0544064160778,0.866562977865807,0.306762677935185,0.556745498165724,1.11568187101694,1.96880891633407,1.27421212448938,0.157402027424703,295.638615715416,19.0754941176099,2.62407508431659,205.474944473724,1.90424498145603,21.6923802354727,0.470937565412049,0.529062434716326,10.3027649451948,10.172143874843
212,"DR15",2015,"dry","06",50624,"RIL_099","null",17.7149329756201,179.080828309781,18.5488638691708,0.0602368121433228,300.617244670107,1.51284926860998,19.6034847665702,12.9688355090576,-12.3442995417845,31.7384961073422,1.91515805638779,0.707882038919627,1.21171208742585,2.72697832452163,4.64219070698935,1.42364781242462,0.147432417258213,443.933224729426,29.8036909665089,3.62152802150154,301.638235252701,2.9397803857574,25.0291494836021,0.398080757856127,0.601919242124063,10.4554746401002,19.1685362264831
213,"DR15",2015,"dry","06",50625,"RIL_022","null",24.3074125998345,230.434230893668,19.3344863150269,0.10813392811963,242.285159355168,1.52665998511664,21.1033403336809,15.218971480291,-12.7160134611336,32.6787987671324,1.89116110429038,0.57774498736434,1.32036736834178,2.41543797262314,4.40308169236982,1.3765766313404,0.130383021335194,563.027066923202,15.6571959365685,1.7891562343406,277.150584612694,1.68799848743264,23.4182802953662,0.429715938792029,0.570284061159707,7.25134990311999,9.22546175213305
214,"DR15",2015,"dry","06",50626,"RIL_154","null",14.5487881798652,145.205332011693,17.7247659943684,0.0475655348898384,307.861695505069,1.62935211157998,19.6717728745586,11.5587961881557,-12.804028535339,30.9932657805279,0.77964003823188,0.276225118138512,0.500117313838982,1.07507133667038,1.84002678177372,1.39575162775628,0.152087446223708,261.050190181083,20.870353165989,2.96781794893436,173.373793899864,2.60404614159093,22.0343722906888,0.524445841969428,0.475554158132477,11.8516323254547,9.82474949079562
215,"DR15",2015,"dry","06",50627,"RIL_119","null",21.5645984007986,209.738317163869,17.8323370188063,0.0842883513618481,259.778502306305,1.70474499909652,20.9160709744512,12.6547187207484,-12.5261057501856,40.49478714498,1.38968685945703,0.421774043056057,0.97072641556056,1.54701587156428,2.96785502604319,1.1592816865196,0.142878250143034,560.311724366238,13.722816204146,1.82135035948235,NA,1.03029962122522,15.1347684281518,0.442327698933917,0.557672300885009,6.88072947089269,7.98851953231084
216,"DR15",2015,"dry","06",50628,"RIL_013","null",NA,NA,NA,NA,NA,NA,NA,NA,-12.4518251968714,28.5376980064992,1.09706561136314,0.354430970120677,0.739882704086679,1.51863670056167,2.64116546848549,1.38767938566034,0.135639112164014,377.817645394024,17.0457581450383,1.82180503393293,212.815442697989,1.66812713319729,17.4857070465394,0.471410514822179,0.528589485169771,8.36357686236902,9.56443137834973
217,"DR15",2015,"dry","06",50629,"RIL_170","null",25.8267627899945,239.348191454106,20.3490821919334,0.105276534039067,253.302945689197,1.59203812180508,20.4327955492273,13.137258174801,-12.7785722609766,38.2706300760442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"DR15",2015,"dry","06",50630,"RIL_153","null",21.3722314219143,196.306042589476,18.7149662259002,0.0755702399742034,289.954161435431,1.64239645580984,20.1430013717722,12.1429579503484,-12.5835241883765,34.1032190496666,1.52082939623436,0.483282157371697,1.03516406161623,2.21026571186133,3.77057303178488,1.52820620248513,0.129058933594535,427.933643970421,18.2324468662557,2.2616354020688,289.781062624764,1.70046106313434,22.8780332405715,0.412702744957489,0.587297254916438,9.21505982879683,12.4476426080602
219,"DR15",2015,"dry","06",50631,"RIL_160","null",33.0560855409218,238.092758027155,22.2257872967498,0.127959548230122,256.959823861434,1.59308443722991,20.1969503124389,12.8084178395744,-12.5096090664878,33.87682239776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"DR15",2015,"dry","06",50632,"RIL_079","null",19.2876246388682,167.176713258467,20.3812567704315,0.0726801899141899,266.136458419362,1.65155297190917,19.8146116899848,11.5641861779058,-12.7738400287486,29.9043693867164,1.16153957222487,0.391524288817346,0.771481316948629,1.54462979371452,2.65710073982469,1.3065504462699,0.146506519422363,336.383506031109,21.8397551307047,3.10153390993144,NA,1.96005650824806,20.7459037849259,0.451023841238885,0.548976158804774,9.58629817154702,12.5333949749015
221,"DR15",2015,"dry","06",50633,"B100","null",33.1462515417857,242.179505863571,23.1659387644442,0.117715091172745,289.424901426638,1.39917969200917,19.0121279265648,13.6793783862605,-12.1587985765936,40.2424594182341,1.75141637421832,0.6215400534595,1.13274882073482,2.23129603744448,4.00461456258184,1.28236386605095,0.156192752532283,487.186055631164,13.8374681173109,1.24630518900936,NA,1.11170576363815,20.944252116087,0.505923687554206,0.494076312315135,7.69738604992783,6.84301566161705
222,"DR15",2015,"dry","06",50634,"RIL_131","null",8.94940681372295,128.504648481844,14.4223224810109,0.0300492197940789,302.334354503474,1.54612188597366,19.7831052200742,12.6182987465081,-12.4280450336086,33.5842710571171,0.779655599618519,0.24171062008802,0.538097063533602,1.0505360341854,1.84490526622482,1.35384847068517,0.132854770675101,220.534858458504,23.913782456727,4.58344961895432,177.506935269213,3.05507248414531,24.4133129885581,0.431992247575348,0.568007752414081,9.9417640844095,14.283872566545
223,"DR15",2015,"dry","06",50635,"RIL_183","null",NA,NA,NA,NA,NA,NA,NA,NA,-12.8746606180299,38.8092541583755,1.53368531325992,0.517221138821973,1.02165852337995,1.63263648830155,3.23457243164766,1.1351210230953,0.160787539223129,434.662172003102,19.8966647514734,2.29062421151574,253.156559095297,1.80137640409846,19.748610617351,0.476092654101207,0.523907346014302,9.14585233998047,11.4111682773603
224,"DR15",2015,"dry","06",50636,"RIL_114","null",20.6739436506468,198.891611785226,17.8947167932327,0.0808332708084241,266.164425951007,1.62791461981196,20.573569432216,12.9317006397813,-12.5491733202863,35.7174689767067,1.38038320281703,0.463989464529142,0.916894299320817,1.77862354096606,3.1237713184803,1.30158444518556,0.146494723332082,461.955369218594,19.5932071962662,1.97706734955413,268.458181479328,1.6622213892542,22.980381175837,0.483988211190841,0.51601178888575,10.2469841340884,10.2933264965011
225,"DR15",2015,"dry","06",50637,"RIL_064","null",21.560763090537,192.459270689787,19.1704401459855,0.0799451578009045,270.034973208442,1.64328809370135,20.2299268360154,12.2810385530245,-12.8733011443577,30.1141037562876,1.02853082341617,0.334371224553302,0.692605177078755,1.22682431687125,2.29530392638345,1.23949883163479,0.149104022769696,316.207168245423,18.0243324177599,2.42337200917478,NA,1.79631357993316,19.456616703696,0.404499215964873,0.595500783995691,7.34233940080326,11.8583071913554
226,"DR15",2015,"dry","06",50638,"RIL_062","null",25.2366923066582,232.196577998033,17.9496109516688,0.0950157292980965,267.679144418361,1.53460578572924,19.9418531447572,13.1025594320047,-12.5867915801555,33.8601601154246,1.59245021332203,0.530407353506666,1.06192292366691,2.35838081231023,4.01318712653819,1.54763019693154,0.130544175388665,449.007271391895,15.5777585612481,1.63826987928352,255.969668079128,1.5003397654005,21.2944343303018,0.475337487402042,0.524662512641556,7.81314330967323,7.79857524706974
227,"DR15",2015,"dry","06",50639,"RIL_052","null",22.0834461548005,184.661972786569,19.7060629419355,0.0814506282308045,273.703957756925,1.58688935149513,19.7582167425945,12.2450546907837,-12.5509253279286,30.4116691501168,1.36166086547579,0.4434941630778,0.922330114220125,1.02729553356106,2.70616850084646,1.13199038235547,0.163937000457875,477.323852933014,NA,NA,256.132955896567,NA,21.6093503972045,NA,NA,NA,8.32995426899122
228,"DR15",2015,"dry","06",50640,"RIL_211","null",13.4566665737261,163.779526058357,16.1667248030308,0.0563329028186574,258.481968412028,1.59626994821276,20.4930353761373,13.196619382231,-12.6868482643718,31.6212266922517,1.31713748454388,0.393456555340599,0.926764384953395,1.62758612276935,2.91270836450789,1.22640708689023,0.135683553908279,444.104287960442,25.4012573067428,3.67368044709544,294.506690686363,2.66046106568995,23.3846666487333,0.367553079606196,0.632446920313617,8.08548040225351,17.7807934381719
229,"DR15",2015,"dry","06",50641,"RIL_163","null",14.3221808042525,157.754254460624,16.1752104398868,0.0542693796112974,274.159127951847,1.57195536747879,19.7088300162843,12.3232239230939,-12.5016224133514,31.5385240388218,1.04643415953498,0.378080387085988,0.666368605720243,1.38633109646541,2.41410771687477,1.33635027679452,0.156981565006255,294.376530966971,NA,NA,192.717313009065,NA,24.3555159993593,NA,NA,NA,NA
230,"DR15",2015,"dry","06",50642,"RIL_121","null",18.8320520050145,171.348544549739,19.8208020718442,0.0814610213352527,244.078709592062,1.67035832792885,20.6456763776908,12.5391970253661,-12.4379163143962,30.3455144613806,1.16002071309302,0.390247571128133,0.774023619142188,1.66835052421942,2.87181841195508,1.43606759047618,0.138170905259508,384.730067085107,20.7857469182021,2.99304692038271,219.413531988164,1.86460594745061,19.9835831851584,0.454834799701523,0.545165200330033,9.35815885727419,11.9899967535393
231,"DR15",2015,"dry","06",50643,"RIL_078","null",19.3188505405676,177.767191592474,17.5867459525249,0.0740129670024448,266.129481818105,1.59833005702329,19.989814253338,12.2530368047877,-12.724839330296,27.9987830406346,1.07188195129849,0.355272599098556,0.712739154072997,1.6205342920905,2.72784366334244,1.53854391650548,0.132316705755142,346.985766833411,16.7917658560779,1.85613424597954,245.279868498996,1.73744660347504,15.7814781194335,0.425232172013345,0.57476782800062,6.96471637603504,10.6356475413521
232,"DR15",2015,"dry","06",50644,"RIL_033","null",10.6906882414086,139.023825721301,14.8785829407055,0.034364590770924,313.652279254805,1.47767546690439,19.4446900604534,13.0753373486004,-12.4024754987308,31.5120994554356,0.782911435951765,0.306228501604116,0.474967625861666,1.18074372948887,1.91747062859503,1.42511983608423,0.159998266508668,246.657157803875,27.4319767161821,3.25388205473159,171.670505103737,3.30372656190409,23.6750794437677,0.468111906430333,0.531888093585051,13.5759115786706,14.8412629510136
233,"DR15",2015,"dry","06",50645,"RIL_208","null",19.1750681363399,215.595297467833,18.9479094450083,0.0877872628365299,240.439227108549,1.65091485129996,20.8825885109455,13.1107506350851,-12.942322352995,28.7922908522486,1.21308524651963,0.306106534383245,0.905687351609831,1.15453822126498,2.54206445229768,1.05073017701547,0.130496426478518,472.752048256993,13.688721147343,1.4755552755123,NA,1.52700605953434,16.3933908253812,0.371950988514758,0.628049011471318,5.4349091582852,8.93179556756552
234,"DR15",2015,"dry","06",50646,"RIL_063","null",27.1755615528206,239.26372926198,19.7372824571894,0.0936064692020154,284.762076852675,1.51336170044046,19.4404995593917,12.4639630536141,-12.431771789164,40.6703062546958,1.75218400166655,0.658835594015131,1.09470225920528,2.03970102609387,3.84167766244464,1.21073843203291,0.168392498223626,436.893810212078,16.2602383162005,1.30498530781787,NA,1.15421995058135,20.7209006822742,0.477329204101611,0.522670795862007,8.63161891545054,8.71435363854029
235,"DR15",2015,"dry","06",50647,"B100","null",33.1462515417857,242.179505863571,23.1659387644442,0.117715091172745,289.424901426638,1.39917969200917,19.0121279265648,13.6793783862605,-12.1587985765936,40.2424594182341,1.75141637421832,0.6215400534595,1.13274882073482,2.23129603744448,4.00461456258184,1.28236386605095,0.156192752532283,487.186055631164,13.8374681173109,1.24630518900936,NA,1.11170576363815,20.944252116087,0.505923687554206,0.494076312315135,7.69738604992783,6.84301566161705
236,"DR15",2015,"dry","06",50648,"RIL_139","null",13.2242470268046,161.241864002759,15.3193015614197,0.0444832398207725,295.490690213324,1.54920772254071,20.4254002617118,13.6869330242887,-12.5973930745017,37.8608093203109,1.15369742503999,0.431075806573502,0.724512774686259,1.5834563458923,2.70586666219594,1.38131923755999,0.156544875581711,310.114332697393,29.0252067990196,3.31908954165025,220.410562779673,2.79022369555625,25.3143935304015,0.477012651438664,0.522987348689235,13.0479815202316,16.2207467490788
237,"DR15",2015,"dry","06",50649,"RIL_048","null",13.0436435527093,154.405462759846,15.3975303838797,0.0462975099381923,288.851013096711,1.57921677017719,20.0181303459472,12.7070445140313,-12.5840027614444,35.86293458564,0.916420490944407,0.348113141862161,0.566385276526866,1.23139676947359,2.10173542043239,1.34049343867213,0.16554971881197,293.93234314703,24.6516753127516,3.25044768045705,216.715505212315,2.69355670812409,21.9594580732139,0.431268220606558,0.568731779412646,10.9232346331222,14.283872566545
238,"DR15",2015,"dry","06",50650,"RIL_109","null",20.4171990862202,198.038228335921,19.1819087508854,0.0775701297357851,271.427177857699,1.60127196673659,20.0789109935575,12.573228413398,-12.8622179767044,31.7996367428921,1.60341778205649,0.466120893246804,1.13413883145268,1.77114113142471,3.40369388448432,1.13566137523599,0.138581277363661,541.778029560617,19.637183140756,2.60216963367066,317.23534807898,2.01003478127592,19.9776983228432,0.397916275267587,0.602083724676259,7.98171034727209,12.4017054127176
239,"DR15",2015,"dry","06",50651,"RIL_197","null",16.1400411294314,167.026832366976,17.5666397259771,0.0514144441102486,313.906000892219,1.47167126773858,19.4680630555563,13.2873953729493,-12.4943809719001,36.6345894958406,1.00507642339501,0.397214939289688,0.603711213920959,1.35027086291366,2.30797886087198,1.35552447055423,0.169769056593111,279.489782376272,27.2055805250397,2.92957112251009,188.319983623256,2.85187994018343,24.1263154203549,0.509609397127895,0.490390603068416,14.8687599462881,12.3746777339265
240,"DR15",2015,"dry","06",50652,"RIL_206","null",21.0703277485954,195.507591215942,18.8448971393774,0.105777386605366,225.096584782145,1.84739930323333,21.6036396424157,12.1313157966069,-13.0585831695663,28.3592879558588,1.16498390303557,0.341589456405815,0.84176388834596,1.25439643448201,2.44542336999381,1.16507254385235,0.150339742730356,426.296687563928,15.9788835553395,2.07585586929037,NA,1.42633150025265,13.4204932438223,NA,NA,NA,NA
241,"DR15",2015,"dry","06",50653,"RIL_005","null",19.3378459827044,180.078937359768,19.1343770723053,0.0707817820299663,276.456862784077,1.5759501225882,19.7664575349196,12.2960756742439,-12.744635499437,32.6126440783962,1.08456275676011,0.38326800751602,0.70360007146366,1.85744198247966,2.92824090351506,1.7126914297055,0.131047057868458,291.332185576136,21.9094627119029,2.49607595800352,195.428543544368,2.53400649188307,23.215208444253,0.454981576682127,0.545018423292798,10.5783968926065,12.0543110286703
242,"DR15",2015,"dry","06",50654,"RIL_151","null",13.1934414957013,168.108728980773,15.4157771166662,0.050651272414576,275.815447464853,1.65285119632976,20.1716785167516,12.1350297323587,-12.8545434369885,30.1620903575538,1.13543817605366,0.31285930978577,0.825223154114557,1.29797373656347,2.44222519994163,1.13058172146837,0.132394076198776,404.574214420556,25.4079263482688,5.06334563284421,262.028175139303,2.0746409038077,18.5298048816808,NA,NA,NA,NA
243,"DR15",2015,"dry","06",50655,"RIL_035","null",19.6188848976487,187.909600787579,18.7216554980847,0.0646084771549873,294.641353174242,1.57589636108975,19.8138746288745,12.5917566506222,-12.3564076600763,39.4372150700993,1.16928683934101,0.421828160050281,0.749112843720267,1.41879243611712,2.5887276314775,1.21101056129797,0.163026551450105,407.373639606803,19.5715068489157,1.81936157182959,281.024348062695,1.79090170494198,20.9744673988128,0.369462472549001,0.63053752734405,6.78782933456803,13.0907853593702
244,"DR15",2015,"dry","06",50656,"RIL_118","null",32.1254684139769,257.425782867285,21.3961717657857,0.103976081770712,301.255396345784,1.4827798976827,19.5130834168743,13.1520984766585,-12.0777538680983,42.2007372207189,1.8652145834808,0.75884780964107,1.11351661730041,2.43069100788718,4.36419787114148,1.37583502481967,0.167812170555777,388.746515452985,20.4033133417822,1.72775591601394,202.465045146214,1.64712766339336,24.0179350258724,0.56480071525129,0.435199285010343,12.3184183921643,8.46015754993818
245,"DR15",2015,"dry","06",50657,"B100","null",33.1462515417857,242.179505863571,23.1659387644442,0.117715091172745,289.424901426638,1.39917969200917,19.0121279265648,13.6793783862605,-12.1587985765936,40.2424594182341,1.75141637421832,0.6215400534595,1.13274882073482,2.23129603744448,4.00461456258184,1.28236386605095,0.156192752532283,487.186055631164,13.8374681173109,1.24630518900936,NA,1.11170576363815,20.944252116087,0.505923687554206,0.494076312315135,7.69738604992783,6.84301566161705
246,"DR15",2015,"dry","06",50658,"RIL_017","null",24.8028796704571,228.064582689554,18.7899707220641,0.105755689908782,251.474594357995,1.59295938807613,20.46977119492,13.1373341014877,-12.4225631802789,32.0573577137295,2.31596924491375,0.74987554091592,1.56956432820376,2.09488100124954,4.47817886223032,0.976735898045424,0.163946321225585,531.408593860603,18.313877370029,1.75991599752496,NA,1.75420959053783,25.5691787700558,0.361048028663937,0.638951971297912,6.16188337009686,12.3513833006931
247,"DR15",2015,"dry","06",50659,"RIL_020","null",26.2338458409425,242.151350999277,20.6126447749541,0.107726638870593,265.613282600394,1.56011323533209,20.2800481013687,13.575183030547,-12.7003713370746,33.2008748847699,2.06760062181103,0.575407371242655,1.49236527144612,2.46572121891047,4.60414930968978,1.26636179283346,0.124913657402745,599.115252211134,12.7757942343974,1.48466611297274,367.285339563311,1.35580009909196,22.45262032335,0.389104957740939,0.610895042154185,5.55959153392029,8.29062927791456
248,"DR15",2015,"dry","06",50661,"RIL_184","null",14.3391197317204,164.363514427035,16.0085475623328,0.0531474841425274,280.876878033841,1.58004695085539,20.2724662312714,13.2142043133441,-12.6223353222436,30.8759963654374,1.17617256497514,0.438523051582564,0.739681585711382,1.7028765756229,2.91148781983799,1.49138663915361,0.150919126346186,303.411833277846,23.6600702067549,2.90658847159437,208.121880734827,2.54833783391211,26.4755231300962,NA,NA,NA,NA
249,"DR15",2015,"dry","06",50662,"RIL_148","null",17.4145418399654,192.490751846725,21.0273301745437,0.0610497857807598,286.622219029269,1.62365856836171,20.6769825575136,13.2285066769313,-12.6497598225154,32.3382608252233,1.05766610878485,0.30840186293718,0.746933251801195,1.31555827923609,2.42386303975821,1.28927895975738,0.129806063194974,375.270308117368,15.4602790804334,1.94206138338532,259.638211883641,1.90733057087239,21.3754307158726,0.446698587440136,0.553301412462262,7.96575681611017,8.83553626019841
250,"DR15",2015,"dry","06",50663,"RIL_054","null",11.9470028197559,141.872344495367,17.5099625587037,0.041020872223575,299.578812523976,1.60226023460241,20.3475646423921,13.2511386243395,-12.6140441947768,35.8745828147891,0.886111959407669,0.339198044106844,0.545818169256226,1.40244213518954,2.30946512129896,1.61695942638855,0.147094994484132,245.971763355368,26.3721635682931,3.367698569963,185.903663957725,2.94544560341355,22.7186055892799,0.439906077098883,0.560093922943103,11.1543050016436,15.4179718149286
251,"DR15",2015,"dry","06",50664,"RIL_082","null",18.4010008564106,183.278195314128,18.1323506158463,0.0722384145275913,260.603182391106,1.51739550736348,20.0689828092964,13.8137974309175,-12.3947470706462,32.3614429658797,1.24972844179151,0.442542630904645,0.804116081222757,2.00190976930993,3.27001024533224,1.6196368409748,0.13475862258342,361.053845886316,20.4407053239525,2.14315167976944,214.451401189863,2.07446935456098,23.8053213522993,0.387825654308254,0.612174345569164,7.20931050811376,13.6924234220308
252,"DR15",2015,"dry","06",50665,"RIL_098","null",21.4415330275499,217.107003068496,19.6198533285504,0.0960501368853803,238.60006154512,1.76244763447029,20.6665525325481,11.6293808437365,-12.9353413747829,28.0585944369415,1.28258967547579,0.266862137882919,1.00652153571288,1.57842744368504,2.89842267924471,1.28705031211967,0.100664652681469,501.210011300058,11.4731667837489,1.99892938536703,177.125226751994,1.13060374120035,14.2200070360119,0.422544233140936,0.57745576687368,5.46608197696255,7.89010041826649
253,"DR15",2015,"dry","11",51101,"RIL_056","null",10.0194390439804,140.138585415792,14.625477279445,0.0376158859578423,273.76853931815,1.5001280181478,19.013111497128,12.8723669141653,-12.3858390852524,32.0802356823547,1.52544311807248,0.48956461834429,1.02168792058168,1.96314313148932,3.51409850419228,1.34090032779673,0.139068168753968,398.656182517223,21.5301851554809,2.91277392242106,286.09554202573,2.08814935549279,23.43239781463,0.387646171718998,0.612353828191083,7.15915446712588,14.7008242489759
254,"DR15",2015,"dry","11",51102,"RIL_184","null",12.0420725511455,151.015166794652,14.7497526623295,0.0460284037422546,272.967614488933,1.43522426083592,18.5475784380053,13.1716466252958,-12.3353558649828,30.0291889155334,1.152508172064,0.420771263517422,0.71661236191715,1.65798597571524,2.8780376567257,1.52000688140422,0.148638178411332,311.690161984383,20.6639833818686,2.54812862456335,199.442814914033,2.09313897917447,22.6644529515129,0.469807006430494,0.530192993645056,9.95499886188524,10.1717135865714
255,"DR15",2015,"dry","11",51103,"RIL_022","null",20.4135003775936,217.085883261284,17.8141639576878,0.0936494395177509,234.37589581026,1.38183729509717,19.3784525404149,15.1764137922428,-12.4290340038727,31.8319913172284,1.85311126299762,0.554357376304038,1.27918768927544,2.35176309378401,4.35249456650141,1.40519687359101,0.12810207340034,571.305395629739,13.674517184972,1.56850557245845,NA,1.38647842676681,20.0472908260053,0.42775399052816,0.57224600941974,5.89222538712607,8.20313173685912
256,"DR15",2015,"dry","11",51104,"RIL_208","null",16.1033289344923,202.246949835449,17.4579846606248,0.0760282004399515,232.529963563641,1.50609216128048,19.1577007176794,13.0681929470368,-12.6553428957341,27.9454834023446,1.18867817670419,0.293715080150415,0.877440732246178,1.12410271342441,2.51285860434877,1.07935041926609,0.128215478543664,481.03037696353,11.9553113678831,1.29357997232952,298.141732180269,1.25424339823115,14.0336126033051,0.369989040250889,0.630010959731351,4.07578464229129,7.90946555229159
257,"DR15",2015,"dry","11",51105,"RIL_090","null",16.5458648241092,161.31527462329,19.3258184191011,0.0625861722710594,275.356443435548,1.40229227945055,18.0156018054665,12.6475295297961,-12.0190224468575,36.0308409801786,1.25421524421929,0.434215288428592,0.804053218529024,1.70513959660052,3.02579874191062,1.43590717659638,0.144259593070083,407.232528937669,19.4032402540669,2.14840372020276,232.073356592522,1.86860265030221,19.8480430383671,0.461484896297943,0.538515103803187,9.74549899306676,11.9353716454306
258,"DR15",2015,"dry","11",51106,"RIL_139","null",11.1057962490382,147.893516370376,14.1147039174396,0.038524730855429,287.581426668416,1.40438503252124,18.7005124684457,13.6443753362405,-12.3104136172408,37.0140018704069,1.13048522813988,0.413625489353719,0.701916636477759,1.541713857733,2.67477888618196,1.4099394798106,0.154263927646856,318.392661403929,25.3497299758226,2.90975731556819,211.731496958878,2.29181778807529,21.6704643888101,0.475050703174795,0.524949296949267,11.6888570042377,15.1984167338049
259,"DR15",2015,"dry","11",51107,"RIL_159","null",17.2298124315283,195.761587205748,17.6327057888048,0.066374523777483,271.923842915055,1.38226757354842,18.0101769585727,12.8779583108148,-11.9972441865028,32.9208877110399,1.73422366287813,0.622552818271974,1.0935554302057,2.40760984089101,4.22103154843487,1.47675247390125,0.146122995439902,412.423975435017,21.7828904591006,2.28030199191808,244.099938218509,2.10416231347318,22.135261979025,0.460363978089044,0.539636022097488,9.88768853806906,14.0959278050309
260,"DR15",2015,"dry","11",51108,"RIL_186","null",20.12851237275,196.897466707449,18.2574618508786,0.0779650642991291,265.361148391371,1.40041157605639,18.2928833762128,13.1402346659174,-11.9655839662534,32.630507993835,1.69755423324164,0.61661258637663,1.06545707783794,2.20490462046763,3.97272554281189,1.35206701629532,0.156563240040123,405.897782058962,19.013057871853,2.27322854378476,283.420161887855,1.7832422587548,22.3444051695215,0.4672047864273,0.532795213643524,9.02919542822666,10.8205296494056
261,"DR15",2015,"dry","11",51109,"RIL_035","null",16.4760487205801,174.561253155196,17.2495216665271,0.0559542021535201,286.732089629334,1.43107367107028,18.0889868356084,12.5491989625739,-12.0694282028154,38.5904076201953,1.14576098606405,0.404752195468493,0.725749477411376,1.38139075679785,2.55898566898802,1.23963080354859,0.160745603515251,415.65196831334,17.0931568989453,1.59498578657286,272.345282241901,1.47100047591781,17.9552572845312,0.367500524285131,0.632499475604082,5.42870481857412,12.0684553440963
262,"DR15",2015,"dry","11",51110,"RIL_218","null",12.6188389581273,144.439329256437,16.9660854793062,0.0469791819485297,272.342567304515,1.39189389212258,18.0308750530685,12.815706477879,-12.039061691136,35.5338550184906,1.02335347710731,0.323053544602167,0.689248630267517,1.6439975694604,2.68957036347069,1.73513387199845,0.12276142695955,353.190470485747,13.6712103701911,1.30370521233788,205.191412612969,0.971071759983193,17.3157833095359,0.472577655139481,0.52742234491436,7.71841821801742,7.53751442628485
263,"DR15",2015,"dry","11",51111,"B100","null",27.8364065111834,228.831158231187,21.3443390561054,0.101947210304916,281.51563788173,1.2543570019897,17.2872401332987,13.6368206982122,-11.8718191193327,39.3956519683301,1.71617817323938,0.596379580678897,1.09742059768185,2.17247543991772,3.95860543645483,1.31098410830157,0.153911804597429,495.4643843377,12.0852224327557,1.0926025332078,NA,0.913126445119597,17.9293913988831,0.503961739290337,0.496038260575167,6.33826153393391,5.82068564634313
264,"DR15",2015,"dry","11",51112,"RIL_194","null",14.6894351151767,162.601158464039,16.773175782115,0.0668205270997286,237.963870488045,1.47379608312773,18.5401479491297,12.6904213775774,-12.4319105480927,28.909931407486,1.18783568084607,0.33889871424958,0.834180518320304,1.2423963371357,2.49998239012803,1.18160768541683,0.138350971598134,457.190652236269,16.3811898776813,2.4105168134224,NA,1.38330435868702,14.6248657734417,0.368497885279438,0.631502114563716,4.2391321593902,12.6780889751879
265,"DR15",2015,"dry","11",51113,"RIL_030","null",12.8758560563846,156.829065236237,15.0522226305452,0.0500874840406902,264.020729966608,1.35296175396991,18.52386324774,14.1188172726469,-12.1303967006501,33.8715041725425,1.36014400441105,0.437347228955822,0.907997286098065,1.27601583038192,2.74421497234355,1.04370955929796,0.16314746529724,400.455192320694,16.5578418916707,1.55176849059204,NA,1.38779179988503,20.2826524231104,0.375742944555792,0.624257055423072,5.30223834827806,11.5494247675569
266,"DR15",2015,"dry","11",51114,"RIL_033","null",8.97809948123462,125.675478088918,13.7086401803076,0.0297614700669484,305.743015709897,1.33285277688492,17.7198022671873,13.0327796605522,-12.11549604147,30.6652920055316,0.767159390387448,0.293832110033903,0.460154313393599,1.14961740177215,1.89544075615233,1.45374007833484,0.157717318573814,254.935486510412,23.958251435499,2.85259165019206,162.991439282942,2.71359580006692,20.2671245263003,0.466149958166464,0.533850041845084,12.2167870626766,13.8189329357397
267,"DR15",2015,"dry","11",51115,"RIL_193","null",15.8646087561581,168.634694088426,15.9315903884771,0.0728537831653184,238.216479837815,1.55563953369197,19.115355319417,12.4266977494606,-12.5177696710053,29.0910578791812,1.46112560684896,0.417697109414729,1.02697911165609,1.47202711075741,3.10261935743527,1.10075436766553,0.140161809853129,451.238340549628,19.145963949423,2.94774458875269,261.665531807398,1.95507557004827,18.0763833781049,0.344641358802112,0.655358641043896,4.70817095829737,15.3299748371795
268,"DR15",2015,"dry","11",51117,"RIL_101","null",22.9925369642587,224.531082882342,18.0973901832785,0.095272766018293,247.982743779877,1.38418358327348,18.6438484487587,13.8024761611195,-12.2273146609125,34.2185619727725,1.78160233883521,0.480029382098779,1.27800834416397,2.44162163337782,4.29583985476825,1.44294218398347,0.114264371632121,613.11309229896,9.81750425345371,0.989141655271553,NA,0.906489367554686,16.5517937235409,0.471315065748506,0.528684934339957,5.38512579630751,4.70241666892016
