"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","date","DOY","subsample_num","trait","flag","data"
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"branch_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"branch_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"leaf_number_per_plant_sqrt",".",3.606
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,3,"panicle_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"Panicle_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"leaf_number_per_plant",".",17.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"culm_height",".",230.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"Panicle_Length",".",46.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"tiller_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"branch_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"branch_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"tiller_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"leaf_number_per_plant_sqrt",".",4.123
2013,"density","JGI","rain_fed",400,123,134,"RIL_027","high_density",31,31181,4,"07/30/2013",211,4,"panicle_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"Panicle_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"leaf_number_per_plant",".",13.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"culm_height",".",357.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"second_tiller_height",".",290.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"Panicle_Length",".",74.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"leaf_number_per_plant_sqrt",".",3.606
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,1,"panicle_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"Panicle_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"leaf_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"culm_height",".",334.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"second_tiller_height",".",238.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"tiller_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"branch_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"branch_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"tiller_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"leaf_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,2,"panicle_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"Panicle_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"leaf_number_per_plant",".",19.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"culm_height",".",289.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"branch_number_per_plant",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"branch_number_per_plant_sqrt",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"leaf_number_per_plant_sqrt",".",4.359
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,3,"panicle_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"Panicle_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"leaf_number_per_plant",".",10.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"culm_height",".",420.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"second_tiller_height",".",340.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"tiller_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"branch_number_per_plant",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"branch_number_per_plant_sqrt",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"tiller_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"leaf_number_per_plant_sqrt",".",3.162
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",31,31182,4,"07/29/2013",210,4,"panicle_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"Panicle_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"leaf_number_per_plant",".",22.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"culm_height",".",359.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"branch_number_per_plant",".",7.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"branch_number_per_plant_sqrt",".",2.646
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"leaf_number_per_plant_sqrt",".",4.690
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,1,"panicle_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"Panicle_number_per_plant",".",11.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"leaf_number_per_plant",".",24.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"culm_height",".",456.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"Panicle_Length",".",48.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"branch_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"branch_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"leaf_number_per_plant_sqrt",".",4.899
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,2,"panicle_number_per_plant_sqrt",".",3.317
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"Panicle_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"leaf_number_per_plant",".",15.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"culm_height",".",347.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"second_tiller_height",".",235.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"tiller_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"branch_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"branch_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"tiller_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"leaf_number_per_plant_sqrt",".",3.873
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,3,"panicle_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"Panicle_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"leaf_number_per_plant",".",30.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"culm_height",".",357.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"second_tiller_height",".",383.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"tiller_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"branch_number_per_plant",".",6.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"branch_number_per_plant_sqrt",".",2.449
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"tiller_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"leaf_number_per_plant_sqrt",".",5.477
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",31,31183,4,"07/30/2013",211,4,"panicle_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"Panicle_number_per_plant",".",16.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"leaf_number_per_plant",".",23.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"culm_height",".",192.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"second_tiller_height",".",76.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"tiller_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"branch_number_per_plant",".",8.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"branch_number_per_plant_sqrt",".",2.828
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"tiller_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"leaf_number_per_plant_sqrt",".",4.796
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,1,"panicle_number_per_plant_sqrt",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"Panicle_number_per_plant",".",41.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"leaf_number_per_plant",".",40.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"culm_height",".",150.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"second_tiller_height",".",83.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"tiller_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"branch_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"branch_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"tiller_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"leaf_number_per_plant_sqrt",".",6.325
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,2,"panicle_number_per_plant_sqrt",".",6.403
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"Panicle_number_per_plant",".",24.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"leaf_number_per_plant",".",30.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"culm_height",".",159.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"second_tiller_height",".",92.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"tiller_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"branch_number_per_plant",".",9.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"branch_number_per_plant_sqrt",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"tiller_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"leaf_number_per_plant_sqrt",".",5.477
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,3,"panicle_number_per_plant_sqrt",".",4.899
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"Panicle_number_per_plant",".",37.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"leaf_number_per_plant",".",24.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"culm_height",".",231.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"second_tiller_height",".",136.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"Panicle_Length",".",43.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"tiller_number_per_plant",".",13.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"branch_number_per_plant",".",19.000
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"branch_number_per_plant_sqrt",".",4.359
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"tiller_number_per_plant_sqrt",".",3.606
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"leaf_number_per_plant_sqrt",".",4.899
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",31,31184,4,"07/30/2013",211,4,"panicle_number_per_plant_sqrt",".",6.083
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"Panicle_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"leaf_number_per_plant",".",12.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"culm_height",".",212.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"branch_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"branch_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"leaf_number_per_plant_sqrt",".",3.464
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,1,"panicle_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"Panicle_number_per_plant",".",10.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"leaf_number_per_plant",".",16.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"culm_height",".",303.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"branch_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"branch_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"leaf_number_per_plant_sqrt",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,2,"panicle_number_per_plant_sqrt",".",3.162
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"Panicle_number_per_plant",".",24.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"leaf_number_per_plant",".",26.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"culm_height",".",298.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"branch_number_per_plant",".",10.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"branch_number_per_plant_sqrt",".",3.162
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"leaf_number_per_plant_sqrt",".",5.099
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,3,"panicle_number_per_plant_sqrt",".",4.899
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"Panicle_number_per_plant",".",37.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"leaf_number_per_plant",".",67.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"culm_height",".",330.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"second_tiller_height",".",303.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"Panicle_Length",".",90.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"tiller_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"branch_number_per_plant",".",23.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"branch_number_per_plant_sqrt",".",4.796
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"tiller_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"leaf_number_per_plant_sqrt",".",8.185
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",31,31185,4,"07/30/2013",211,4,"panicle_number_per_plant_sqrt",".",6.083
2013,"density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,4,"07/30/2013",211,1,"Panicle_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,4,"07/30/2013",211,1,"leaf_number_per_plant",".",15.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,4,"07/30/2013",211,1,"culm_height",".",300.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_184","high_density",31,31186,4,"07/30/2013",211,1,"second_tiller_height",".",117.000
