"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","treatment_start","genotype","treatment","plot","subplot_ID","DOY","trait","subsample_num","flag","data"
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_078","wet",16,16052,291,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_078","wet",16,16052,291,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"culm_height",1,".",479.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"leaf_number_per_plant",1,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"panicle_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant_sqrt",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"culm_height",2,".",420.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"leaf_number_per_plant",2,".",10.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"panicle_number_per_plant",2,".",5.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"culm_height",3,".",537.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant",3,".",5.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"leaf_number_per_plant",3,".",17.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"panicle_number_per_plant",3,".",12.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant_sqrt",3,".",2.24
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"culm_height",4,".",505.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant",4,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"leaf_number_per_plant",4,".",15.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"panicle_number_per_plant",4,".",9.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_141","wet",16,16053,291,"branch_number_per_plant_sqrt",4,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"culm_height",1,".",591.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"leaf_number_per_plant",1,".",11.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"panicle_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant_sqrt",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"culm_height",2,".",527.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"leaf_number_per_plant",2,".",12.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"panicle_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"culm_height",3,".",613.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"leaf_number_per_plant",3,".",11.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"panicle_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant_sqrt",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"culm_height",4,".",548.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"second_tiller_height",4,".",264.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant",4,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"leaf_number_per_plant",4,".",22.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"panicle_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"tiller_number_per_plant_sqrt",4,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_061","wet",16,16054,291,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"culm_height",1,".",340.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"leaf_number_per_plant",1,".",6.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"panicle_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant_sqrt",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"culm_height",2,".",314.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"leaf_number_per_plant",2,".",6.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"panicle_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"culm_height",3,".",376.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"second_tiller_height",3,".",218.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"leaf_number_per_plant",3,".",12.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"panicle_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"culm_height",4,".",338.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"second_tiller_height",4,".",272.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant",4,".",0.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"leaf_number_per_plant",4,".",11.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"panicle_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"tiller_number_per_plant_sqrt",4,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_096","wet",16,16055,291,"branch_number_per_plant_sqrt",4,".",0.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"culm_height",1,".",428.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"leaf_number_per_plant",1,".",12.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"panicle_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"culm_height",2,".",350.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"second_tiller_height",2,".",300.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant",2,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant",2,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"leaf_number_per_plant",2,".",26.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"panicle_number_per_plant",2,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant_sqrt",2,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant_sqrt",2,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"culm_height",3,".",432.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"second_tiller_height",3,".",240.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant",3,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"leaf_number_per_plant",3,".",26.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"panicle_number_per_plant",3,".",6.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant_sqrt",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"culm_height",4,".",404.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"second_tiller_height",4,".",136.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"leaf_number_per_plant",4,".",15.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"panicle_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"tiller_number_per_plant_sqrt",4,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_014","wet",16,16056,291,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"culm_height",1,".",540.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant",1,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"leaf_number_per_plant",1,".",16.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"panicle_number_per_plant",1,".",7.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant_sqrt",1,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant_sqrt",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"culm_height",2,".",632.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"second_tiller_height",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"leaf_number_per_plant",2,".",6.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"panicle_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant_sqrt",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"culm_height",3,".",162.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"leaf_number_per_plant",3,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"panicle_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant_sqrt",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"culm_height",4,".",441.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"leaf_number_per_plant",4,".",7.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"panicle_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_164","wet",16,16057,291,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"culm_height",1,".",212.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"second_tiller_height",1,".",121.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant",1,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"leaf_number_per_plant",1,".",13.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"panicle_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant_sqrt",1,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant_sqrt",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"culm_height",2,".",283.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"second_tiller_height",2,".",197.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant",2,".",5.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"leaf_number_per_plant",2,".",27.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"panicle_number_per_plant",2,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant_sqrt",2,".",2.24
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"culm_height",3,".",225.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"second_tiller_height",3,".",158.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant",3,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"leaf_number_per_plant",3,".",13.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"panicle_number_per_plant",3,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant_sqrt",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant_sqrt",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"culm_height",4,".",223.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"second_tiller_height",4,".",124.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant",4,".",3.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"leaf_number_per_plant",4,".",9.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"panicle_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"tiller_number_per_plant_sqrt",4,".",1.73
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_015","wet",16,16058,291,"branch_number_per_plant_sqrt",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"culm_height",1,".",619.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"second_tiller_height",1,".",416.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"leaf_number_per_plant",1,".",13.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"panicle_number_per_plant",1,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant_sqrt",1,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant_sqrt",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"culm_height",2,".",614.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"second_tiller_height",2,".",328.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant",2,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"leaf_number_per_plant",2,".",14.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"panicle_number_per_plant",2,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant_sqrt",2,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant_sqrt",2,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"culm_height",3,".",494.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"second_tiller_height",3,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"leaf_number_per_plant",3,".",11.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"panicle_number_per_plant",3,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant_sqrt",3,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant_sqrt",3,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"culm_height",4,".",573.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"second_tiller_height",4,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant",4,".",2.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"leaf_number_per_plant",4,".",10.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"panicle_number_per_plant",4,".",4.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"tiller_number_per_plant_sqrt",4,".",1.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_037","wet",16,16059,291,"branch_number_per_plant_sqrt",4,".",1.41
2013,"drought","JGI","irrigated",400,188,197,205,"A10","wet",16,16060,".",,".",".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_205","wet",16,16061,291,"culm_height",1,".",406.00
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_205","wet",16,16061,291,"second_tiller_height",1,".","."
2013,"drought","JGI","irrigated",400,188,197,205,"RIL_205","wet",16,16061,291,"tiller_number_per_plant",1,".",1.00
