"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","trait","flag","data"
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34052,3,"panicle_mass_per_plant",".",0.27
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34052,3,"panicle_mass_per_m2",".",9.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34052,3,"stem_mass_per_plant",".",1.17
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34052,3,"stem_mass_per_m2",".",42.00
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,3,"leaf_mass_per_plant",".",0.70
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,3,"leaf_mass_per_m2",".",25.20
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,3,"panicle_mass_per_plant",".",0.77
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,3,"panicle_mass_per_m2",".",27.60
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,3,"stem_mass_per_plant",".",3.77
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",34,34064,3,"stem_mass_per_m2",".",135.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,3,"leaf_mass_per_plant",".",3.53
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,3,"leaf_mass_per_m2",".",127.20
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,3,"panicle_mass_per_plant",1,4.97
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,3,"panicle_mass_per_m2",1,178.80
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,3,"stem_mass_per_plant",".",8.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,3,"stem_mass_per_m2",".",309.60
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,3,"leaf_mass_per_plant",".",4.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,3,"leaf_mass_per_m2",".",144.00
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,3,"panicle_mass_per_plant",1,28.73
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,3,"panicle_mass_per_m2",1,1034.40
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,3,"stem_mass_per_plant",".",10.13
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",34,34025,3,"stem_mass_per_m2",".",364.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,3,"leaf_mass_per_plant",".",0.77
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,3,"leaf_mass_per_m2",".",27.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,3,"panicle_mass_per_plant",".",1.23
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,3,"panicle_mass_per_m2",".",44.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,3,"stem_mass_per_plant",".",2.27
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",34,34026,3,"stem_mass_per_m2",".",81.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,3,"leaf_mass_per_plant",".",2.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,3,"leaf_mass_per_m2",".",97.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,3,"panicle_mass_per_plant",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,3,"panicle_mass_per_m2",".","."
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,3,"stem_mass_per_plant",".",8.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,3,"stem_mass_per_m2",".",288.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,3,"leaf_mass_per_plant",".",0.43
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,3,"leaf_mass_per_m2",".",15.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,3,"panicle_mass_per_plant",".",0.17
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,3,"panicle_mass_per_m2",".",6.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,3,"stem_mass_per_plant",".",1.83
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",34,34061,3,"stem_mass_per_m2",".",66.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,3,"leaf_mass_per_plant",".",3.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,3,"leaf_mass_per_m2",".",133.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,3,"panicle_mass_per_plant",".",10.77
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,3,"panicle_mass_per_m2",".",387.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,3,"stem_mass_per_plant",".",12.67
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",34,34033,3,"stem_mass_per_m2",".",456.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,3,"leaf_mass_per_plant",".",2.10
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,3,"leaf_mass_per_m2",".",75.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,3,"panicle_mass_per_plant",".",1.47
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,3,"panicle_mass_per_m2",".",52.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,3,"stem_mass_per_plant",".",4.37
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,3,"stem_mass_per_m2",".",157.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,3,"leaf_mass_per_plant",".",1.87
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,3,"leaf_mass_per_m2",".",67.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,3,"panicle_mass_per_plant",".",1.77
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,3,"panicle_mass_per_m2",".",63.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,3,"stem_mass_per_plant",".",6.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",34,34020,3,"stem_mass_per_m2",".",237.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,3,"leaf_mass_per_plant",".",1.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,3,"leaf_mass_per_m2",".",64.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,3,"panicle_mass_per_plant",".",2.03
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,3,"panicle_mass_per_m2",".",73.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,3,"stem_mass_per_plant",".",4.27
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",34,34024,3,"stem_mass_per_m2",".",153.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,3,"leaf_mass_per_plant",".",3.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,3,"leaf_mass_per_m2",".",108.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,3,"panicle_mass_per_plant",".",6.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,3,"panicle_mass_per_m2",".",216.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,3,"stem_mass_per_plant",".",9.93
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,3,"stem_mass_per_m2",".",357.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,3,"leaf_mass_per_plant",".",3.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,3,"leaf_mass_per_m2",".",108.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,3,"panicle_mass_per_plant",".",4.83
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,3,"panicle_mass_per_m2",".",174.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,3,"stem_mass_per_plant",".",6.27
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,3,"stem_mass_per_m2",".",225.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,3,"leaf_mass_per_plant",".",3.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,3,"leaf_mass_per_m2",".",115.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,3,"panicle_mass_per_plant",".",3.93
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,3,"panicle_mass_per_m2",".",141.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,3,"stem_mass_per_plant",".",7.77
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,3,"stem_mass_per_m2",".",279.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,3,"leaf_mass_per_plant",".",3.63
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,3,"leaf_mass_per_m2",".",130.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,3,"panicle_mass_per_plant",".",2.93
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,3,"panicle_mass_per_m2",".",105.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,3,"stem_mass_per_plant",".",7.93
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,3,"stem_mass_per_m2",".",285.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,3,"leaf_mass_per_plant",".",2.53
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,3,"leaf_mass_per_m2",".",91.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,3,"panicle_mass_per_plant",".",1.47
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,3,"panicle_mass_per_m2",".",52.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,3,"stem_mass_per_plant",".",6.33
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",34,34034,3,"stem_mass_per_m2",".",228.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,3,"leaf_mass_per_plant",".",2.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,3,"leaf_mass_per_m2",".",86.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,3,"panicle_mass_per_plant",".",2.90
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,3,"panicle_mass_per_m2",".",104.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,3,"stem_mass_per_plant",".",8.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",34,34027,3,"stem_mass_per_m2",".",313.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"leaf_mass_per_plant",".",1.47
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"leaf_mass_per_m2",".",52.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"panicle_mass_per_plant",".",2.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"panicle_mass_per_m2",".",86.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"stem_mass_per_plant",".",4.33
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,3,"stem_mass_per_m2",".",156.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,3,"leaf_mass_per_plant",".",4.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,3,"leaf_mass_per_m2",".",172.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,3,"panicle_mass_per_plant",1,1.43
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,3,"panicle_mass_per_m2",1,51.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,3,"stem_mass_per_plant",".",9.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",34,34018,3,"stem_mass_per_m2",".",331.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,3,"leaf_mass_per_plant",".",0.97
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,3,"leaf_mass_per_m2",".",34.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,3,"panicle_mass_per_plant",".",3.30
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,3,"panicle_mass_per_m2",".",118.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,3,"stem_mass_per_plant",".",3.50
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",34,34044,3,"stem_mass_per_m2",".",126.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,3,"leaf_mass_per_plant",".",2.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,3,"leaf_mass_per_m2",".",79.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,3,"panicle_mass_per_plant",".",6.67
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,3,"panicle_mass_per_m2",".",240.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,3,"stem_mass_per_plant",".",7.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,3,"stem_mass_per_m2",".",277.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,3,"leaf_mass_per_plant",".",3.37
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,3,"leaf_mass_per_m2",".",121.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,3,"panicle_mass_per_plant",".",2.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,3,"panicle_mass_per_m2",".",86.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,3,"stem_mass_per_plant",".",7.13
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",34,34089,3,"stem_mass_per_m2",".",256.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,3,"leaf_mass_per_plant",".",9.50
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,3,"leaf_mass_per_m2",".",342.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,3,"panicle_mass_per_plant",".",5.23
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,3,"panicle_mass_per_m2",".",188.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,3,"stem_mass_per_plant",".",12.83
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,3,"stem_mass_per_m2",".",462.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,3,"leaf_mass_per_plant",".",2.10
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,3,"leaf_mass_per_m2",".",75.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,3,"panicle_mass_per_plant",".",3.10
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,3,"panicle_mass_per_m2",".",111.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,3,"stem_mass_per_plant",".",5.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",34,34016,3,"stem_mass_per_m2",".",205.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,3,"leaf_mass_per_plant",".",1.70
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,3,"leaf_mass_per_m2",".",61.20
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,3,"panicle_mass_per_plant",".",3.27
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,3,"panicle_mass_per_m2",".",117.60
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,3,"stem_mass_per_plant",".",5.67
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,3,"stem_mass_per_m2",".",204.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,3,"leaf_mass_per_plant",".",1.63
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,3,"leaf_mass_per_m2",".",58.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,3,"panicle_mass_per_plant",".",3.13
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,3,"panicle_mass_per_m2",".",112.80
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,3,"stem_mass_per_plant",".",4.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,3,"stem_mass_per_m2",".",144.00
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,3,"leaf_mass_per_plant",".",3.07
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,3,"leaf_mass_per_m2",".",110.40
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,3,"panicle_mass_per_plant",".",3.30
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,3,"panicle_mass_per_m2",".",118.80
