"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","subsample_num","trait","data"
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,2,"second_tiller_height",125
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,3,"second_tiller_height",190
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,4,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,2,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,3,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_153","high_density",31,31037,210,4,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"branch_number_per_plant",0
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"branch_number_per_plant",0
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"branch_number_per_plant",0
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"culm_height",520
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"culm_height",700
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"culm_height",679
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"culm_height",636
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"leaf_number_per_plant",16
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"leaf_number_per_plant",7
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"leaf_number_per_plant",8
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"leaf_number_per_plant",7
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"Panicle_Length",131
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"Panicle_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,2,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,3,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",31,31038,210,4,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"branch_number_per_plant",4
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"branch_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"branch_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"culm_height",182
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"culm_height",111
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"culm_height",166
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"culm_height",202
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"leaf_number_per_plant",18
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"leaf_number_per_plant",9
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"leaf_number_per_plant",12
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"leaf_number_per_plant",30
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"Panicle_Length",43
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"Panicle_number_per_plant",15
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"Panicle_number_per_plant",7
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"Panicle_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"Panicle_number_per_plant",24
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"second_tiller_height",123
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,2,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,3,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",31,31039,210,4,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"branch_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"culm_height",228
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"culm_height",274
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"culm_height",286
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"culm_height",290
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"leaf_number_per_plant",15
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"leaf_number_per_plant",29
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"leaf_number_per_plant",38
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"leaf_number_per_plant",46
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"Panicle_Length",96
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"Panicle_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"Panicle_number_per_plant",4
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"Panicle_number_per_plant",9
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"Panicle_number_per_plant",10
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"second_tiller_height",240
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"second_tiller_height",225
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"second_tiller_height",233
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,2,"tiller_number_per_plant",5
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,3,"tiller_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_033","high_density",31,31040,211,4,"tiller_number_per_plant",7
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"branch_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"branch_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"branch_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"culm_height",235
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"culm_height",387
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"culm_height",485
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"culm_height",293
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"leaf_number_per_plant",12
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"leaf_number_per_plant",12
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"leaf_number_per_plant",12
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"leaf_number_per_plant",11
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"Panicle_Length",40
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"Panicle_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"Panicle_number_per_plant",5
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"Panicle_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"Panicle_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,2,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,3,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_206","high_density",31,31041,210,4,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"branch_number_per_plant",5
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"branch_number_per_plant",4
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"culm_height",446
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"culm_height",439
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"culm_height",452
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"culm_height",406
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"leaf_number_per_plant",17
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"leaf_number_per_plant",20
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"leaf_number_per_plant",13
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"leaf_number_per_plant",8
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"Panicle_Length",96
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"Panicle_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"Panicle_number_per_plant",8
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"Panicle_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"Panicle_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,2,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,3,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",31,31042,210,4,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"branch_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"branch_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"branch_number_per_plant",11
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"branch_number_per_plant",8
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"culm_height",305
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"culm_height",415
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"culm_height",421
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"culm_height",361
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"leaf_number_per_plant",11
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"leaf_number_per_plant",8
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"leaf_number_per_plant",29
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"leaf_number_per_plant",26
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"Panicle_Length",71
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"Panicle_number_per_plant",14
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"Panicle_number_per_plant",9
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"second_tiller_height",125
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,2,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,3,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",31,31043,210,4,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"culm_height",388
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"culm_height",370
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"culm_height",340
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"culm_height",385
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"leaf_number_per_plant",12
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"leaf_number_per_plant",15
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"leaf_number_per_plant",21
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"leaf_number_per_plant",27
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"Panicle_Length",150
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"Panicle_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"Panicle_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"second_tiller_height",215
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"second_tiller_height",319
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,1,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,2,"tiller_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,3,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_060","high_density",31,31044,210,4,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"branch_number_per_plant",6
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"branch_number_per_plant",5
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"branch_number_per_plant",5
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"culm_height",212
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"culm_height",311
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"culm_height",318
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"culm_height",307
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"leaf_number_per_plant",17
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"leaf_number_per_plant",27
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"leaf_number_per_plant",28
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"leaf_number_per_plant",28
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"Panicle_Length",61
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"Panicle_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"Panicle_number_per_plant",9
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"Panicle_number_per_plant",9
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"Panicle_number_per_plant",10
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"second_tiller_height",145
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"second_tiller_height",217
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"second_tiller_height",217
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"second_tiller_height",144
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,1,"tiller_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,2,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,3,"tiller_number_per_plant",3
2013,"density","JGI","rain_fed",400,123,134,"RIL_016","high_density",31,31045,210,4,"tiller_number_per_plant",4
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,1,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,2,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,3,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,4,"branch_number_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,1,"culm_height",783
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,2,"culm_height",800
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,3,"culm_height",825
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,4,"culm_height",870
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,1,"leaf_number_per_plant",9
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,2,"leaf_number_per_plant",11
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,3,"leaf_number_per_plant",10
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,4,"leaf_number_per_plant",19
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,1,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,2,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,3,"Panicle_Length",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,4,"Panicle_Length",160
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,1,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,2,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,3,"Panicle_number_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,4,"Panicle_number_per_plant",2
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,1,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,2,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,3,"second_tiller_height",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",31,31046,210,4,"second_tiller_height",770
